OBJECTID,Lokalita,PM10,PM2_5,NO_,NO2,Nox,O3,SO2,CO,RychlostVetru,Vlhkost,Teplota,X,Y,Datum
146,KLA,10.5833333333333,3.16666666666667,0.820833333333333,6.14583333333333,7.45,67.8416666666667,3.12083333333333,119.1625,3.025,62.375,16.3708333333333,49.2168,16.6809,2022/02/09 00:00:00+00
147,KLA,15.75,5.95833333333333,0.775,5.74583333333333,7.0375,74.7,3.6125,160.675,2.29583333333333,65.2083333333333,17.5541666666667,49.2168,16.6809,2022/03/09 00:00:00+00
148,KLA,13.9583333333333,10.0833333333333,0.704166666666667,4.9875,6.15,46.9416666666667,2.575,151.466666666667,1.35416666666667,96.4583333333333,15.4875,49.2168,16.6809,2022/04/09 00:00:00+00
149,KLA,16.125,11.4583333333333,2.05416666666667,7.82083333333333,11.025,68.8166666666667,2.97916666666667,183.358333333333,1.90833333333333,77.9583333333333,18.5416666666667,49.2168,16.6809,2022/05/09 00:00:00+00
150,KLA,12.5416666666667,8.91666666666667,5.075,8.2625,16.1083333333333,25.9125,4.39583333333333,226.008333333333,0.7875,92.7916666666667,10.6833333333333,49.2168,16.6809,2022/02/11 00:00:00+00
151,KLA,16.0416666666667,11.375,2.3,8.27083333333333,11.8916666666667,39.0333333333333,4.5125,173.791666666667,2.23333333333333,90.5416666666667,9.51666666666667,49.2168,16.6809,2022/03/11 00:00:00+00
152,KLA,22.2083333333333,19.4166666666667,1.675,9.075,11.7,34.6083333333333,5.125,187.308333333333,2.425,99.2916666666667,8.90833333333333,49.2168,16.6809,2022/04/11 00:00:00+00
153,KLA,8.20833333333333,6.45833333333333,0.758333333333333,4.0625,5.32916666666667,46.7791666666667,4.575,140.0875,1.12916666666667,93.375,7.85416666666667,49.2168,16.6809,2022/05/11 00:00:00+00
154,KLA,12.7916666666667,10.1666666666667,1.77083333333333,6.95416666666667,9.74166666666667,39.8708333333333,4.86666666666667,188.083333333333,1.5375,88.5,7.10833333333333,49.2168,16.6809,2022/06/11 00:00:00+00
155,KLA,18.2083333333333,14.0416666666667,3.87083333333333,14.875,20.8083333333333,24.8791666666667,5.025,248.891666666667,1.125,94.25,7.5875,49.2168,16.6809,2022/07/11 00:00:00+00
156,KLA,27.125,23.0416666666667,2.97083333333333,13.575,18.1958333333333,26.1125,4.89166666666667,233.65,1.15,98.5,7.62916666666667,49.2168,16.6809,2022/08/11 00:00:00+00
157,KLA,35.2916666666667,31.4583333333333,2.475,14.3416666666667,18.2,23.9041666666667,6.44583333333333,255.220833333333,1.54166666666667,99.625,8.54166666666667,49.2168,16.6809,2022/09/11 00:00:00+00
158,KLA,22.25,18.7916666666667,7.4125,13.9625,25.3791666666667,25.1333333333333,5.02083333333333,225.595833333333,0.85,94.1666666666667,8.5875,49.2168,16.6809,2022/10/11 00:00:00+00
159,KLA,19.9583333333333,14.4166666666667,6.67916666666667,16.675,26.9875,16.8083333333333,4.92916666666667,222.504166666667,0.858333333333333,95.25,7.20416666666667,49.2168,16.6809,2022/11/11 00:00:00+00
160,KLA,15.5,12.375,3.99166666666667,11.4458333333333,17.5791666666667,31.0958333333333,5.80416666666667,235.966666666667,0.941666666666667,87.0416666666667,8.25,49.2168,16.6809,2022/12/11 00:00:00+00
161,KLA,26.8333333333333,24.4166666666667,1.47083333333333,7.36666666666667,9.6875,44.8458333333333,5.99166666666667,232.758333333333,1.56666666666667,94.5,7.53333333333333,49.2168,16.6809,2022/11/13 00:00:00+00
162,KLA,22.2916666666667,19.2083333333333,1.5,9.1,11.4666666666667,52.6166666666667,6.09166666666667,209.3625,2.41666666666667,90.625,8.1125,49.2168,16.6809,2022/11/14 00:00:00+00
163,KLA,27.7142857142857,24.7142857142857,1.32857142857143,10.3571428571429,12.4571428571429,37.4428571428571,5.3,227.571428571429,1.12857142857143,97.8571428571429,5.25714285714286,49.2168,16.6809,2022/11/15 00:00:00+00
164,KNI,11.8545454545455,11.0272727272727,2.12727272727273,9.13636363636364,12.4818181818182,49.2545454545455,1.95454545454545,290.5,0.763636363636364,74.5272727272727,6.74545454545455,49.2362,16.5276,2022/08/02 00:00:00+00
165,KNI,10.0916666666667,8.51666666666667,4.35416666666667,17.1541666666667,23.8458333333333,35.0333333333333,3.68695652173913,211.752173913043,0.5375,76.5375,6.40416666666667,49.2362,16.5276,2022/09/02 00:00:00+00
166,KNI,18.9041666666667,14.0375,8.88333333333333,25.35,38.9458333333333,19.5833333333333,7.3875,176.766666666667,0.241666666666667,72.6333333333333,6.375,49.2362,16.5276,2022/10/02 00:00:00+00
167,KNI,11.2708333333333,8.98333333333333,5.5875,14.6875,23.2458333333333,36.7791666666667,6.15,161.25,0.720833333333333,70.3791666666667,5.29583333333333,49.2362,16.5276,2022/11/02 00:00:00+00
168,KNI,15.1708333333333,12.775,4.49166666666667,18.65,25.5416666666667,25.6541666666667,3.44166666666667,211.333333333333,0.191666666666667,72.5666666666667,1.57083333333333,49.2362,16.5276,2022/12/02 00:00:00+00
169,KNI,17.7041666666667,14.6666666666667,3.99166666666667,17.7041666666667,23.825,36.8166666666667,5.32916666666667,131.225,0.6,65.2625,1.1875,49.2362,16.5276,2022/02/13 00:00:00+00
170,KNI,31.1958333333333,26.1875,6.74166666666667,25.3666666666667,35.7208333333333,32.45,9.57083333333333,203.979166666667,0.6375,68.6,1.85,49.2362,16.5276,2022/02/14 00:00:00+00
171,KNI,47.1166666666667,38.5375,7.99166666666667,29.0083333333333,41.2541666666667,17.5041666666667,6.85,207.125,0.15,78.0708333333333,3.29166666666667,49.2362,16.5276,2022/02/15 00:00:00+00
172,KNI,19.3833333333333,16.625,9.175,19.4583333333333,33.5416666666667,32.2708333333333,7.17916666666667,172.395833333333,0.425,69.8541666666667,6.66666666666667,49.2362,16.5276,2022/02/16 00:00:00+00
173,KNI,5.6625,4.19583333333333,3.21666666666667,7.42083333333333,12.3791666666667,56.1875,9.50416666666667,148.566666666667,1.40416666666667,64.5958333333333,9.54583333333333,49.2362,16.5276,2022/02/17 00:00:00+00
174,KNI,9.83333333333333,6.87916666666667,7.27916666666667,21.9458333333333,33.1208333333333,41.5916666666667,7.14166666666667,186.7625,0.670833333333333,68.7,7.52916666666667,49.2362,16.5276,2022/02/18 00:00:00+00
175,KNI,9.82916666666667,7.5875,3.67083333333333,9.44583333333333,15.0208333333333,51.3333333333333,5.925,154.691666666667,1.2375,43.9208333333333,6.94166666666667,49.2362,16.5276,2022/02/19 00:00:00+00
176,KNI,8.03333333333333,6.8125,3.05833333333333,7.6625,12.3916666666667,46.3291666666667,5.77826086956522,97.1478260869565,1.07083333333333,61.9,6.275,49.2362,16.5276,2022/02/20 00:00:00+00
177,KNI,5.37916666666667,3.52083333333333,3.65,12.175,17.7541666666667,50.1041666666667,8.37916666666667,107.070833333333,0.833333333333333,58.35,7.13333333333333,49.2362,16.5276,2022/02/21 00:00:00+00
178,KNI,17.275,13.2541666666667,3.74166666666667,15.4041666666667,21.15,60.8916666666667,4.21666666666667,270.891666666667,0.366666666666667,73.0166666666667,15.0208333333333,49.2362,16.5276,2022/04/05 00:00:00+00
179,KNI,12.7041666666667,9.80833333333333,3.1375,8.85416666666667,13.6666666666667,61.4833333333333,4.39583333333333,305.016666666667,0.4625,72.6958333333333,15.4708333333333,49.2362,16.5276,2022/05/05 00:00:00+00
180,KNI,18.425,15.0458333333333,4.09583333333333,13.3166666666667,19.6041666666667,50.7458333333333,5.1125,266.875,0.266666666666667,79.0125,14.8333333333333,49.2362,16.5276,2022/06/05 00:00:00+00
181,KNI,19.825,16.4041666666667,2.9375,9.66666666666667,14.175,50.0041666666667,5.47916666666667,246.733333333333,0.225,79.3041666666667,14.4,49.2362,16.5276,2022/07/05 00:00:00+00
182,KNI,20.125,15.6791666666667,2.32916666666667,9.4625,13.0291666666667,55.0708333333333,6.1,190.138095238095,0.370833333333333,68.75,15.975,49.2362,16.5276,2022/08/05 00:00:00+00
183,KNI,11.9958333333333,7.81666666666667,10.0541666666667,20.3666666666667,35.8041666666667,51.6375,6.3625,101.835714285714,0.1625,58.6125,16.9291666666667,49.2362,16.5276,2022/09/05 00:00:00+00
184,KNI,16.3375,9.7625,3.76666666666667,13.4333333333333,19.2166666666667,64.5666666666667,6.74583333333333,116.205882352941,0.354166666666667,54.6,16.6875,49.2362,16.5276,2022/10/05 00:00:00+00
185,KNI,18.875,11.7875,5.79166666666667,17.9166666666667,26.8208333333333,68.1,5.45833333333333,160.933333333333,0.491666666666667,55.0125,19.4833333333333,49.2362,16.5276,2022/11/05 00:00:00+00
186,KNI,18.4916666666667,9.8875,4.25416666666667,10.8666666666667,17.3875,62.7291666666667,5.17083333333333,186.695833333333,0.8625,55.7083333333333,19.725,49.2362,16.5276,2022/12/05 00:00:00+00
187,KNI,17.2791666666667,8.625,3.975,8.39166666666666,14.475,63.0291666666667,4.80416666666667,219.908333333333,0.808333333333333,56.4291666666667,19.2625,49.2362,16.5276,2022/05/13 00:00:00+00
188,KNI,13.3958333333333,6.44583333333333,3.05416666666667,6.64166666666667,11.35,78.3458333333333,4.5375,203.65,0.754166666666667,49.6,16.875,49.2362,16.5276,2022/05/14 00:00:00+00
189,KNI,13.7875,8.3,3.83333333333333,10.5958333333333,16.5,75.025,4.525,165.280952380952,0.375,51.3458333333333,17.6041666666667,49.2362,16.5276,2022/05/15 00:00:00+00
190,KNI,16.475,8.8125,4.57916666666667,16.7125,23.7458333333333,71.2666666666667,6.10833333333333,196.245833333333,0.2375,52.3708333333333,19.3541666666667,49.2362,16.5276,2022/05/16 00:00:00+00
191,KNI,10.4333333333333,5.54166666666667,5.67916666666667,19.875,28.6,62.8625,2.44583333333333,174.204166666667,0.325,53.1583333333333,20.6916666666667,49.2362,16.5276,2022/10/08 00:00:00+00
192,KNI,9.86666666666667,4.18333333333333,4.98333333333333,17.625,25.2875,65.1166666666667,2.52083333333333,252.629166666667,0.383333333333333,50.8541666666667,20.45,49.2362,16.5276,2022/11/08 00:00:00+00
193,KNI,8.78333333333333,5.1625,5.275,17.975,26.0708333333333,59.7125,2.81666666666667,239.425,0.241666666666667,54.8625,20.75,49.2362,16.5276,2022/12/08 00:00:00+00
194,KNI,10.4041666666667,7.85416666666667,4.64583333333333,15.3625,22.4708333333333,76.0833333333334,2.97083333333333,244.7,0.4,63.2583333333333,21.7125,49.2362,16.5276,2022/08/13 00:00:00+00
195,KNI,11.1125,8.68333333333334,4.3,12.4458333333333,19.05,58.95,3.20833333333333,248.675,0.329166666666667,78.0791666666667,21.3958333333333,49.2362,16.5276,2022/08/14 00:00:00+00
196,KNI,11.5791666666667,7.575,5.4375,14.1208333333333,22.475,62.5916666666667,3.425,245.233333333333,0.370833333333333,68.2083333333333,22.7541666666667,49.2362,16.5276,2022/08/15 00:00:00+00
197,KNI,13.0666666666667,7.27083333333333,4.40416666666667,16.225,22.9916666666667,70.6708333333333,3.34583333333333,205.008333333333,0.3875,59.7375,23.9625,49.2362,16.5276,2022/08/16 00:00:00+00
198,KNI,16.5625,8.67083333333334,3.89583333333333,16.5875,22.5666666666667,87.8208333333333,3.24166666666667,307.408333333333,0.708333333333334,53.525,25.05,49.2362,16.5276,2022/08/17 00:00:00+00
199,KNI,18.2333333333333,9.54166666666667,4.75,20.3625,27.6208333333333,85.1791666666667,3.37916666666667,227.225,0.833333333333334,57.9708333333333,25.375,49.2362,16.5276,2022/08/18 00:00:00+00
200,KNI,19.9125,9.4375,6.01666666666667,21.3416666666667,30.5416666666667,56.6416666666667,3.3625,206.491666666667,0.3375,69.8333333333334,22.8791666666667,49.2362,16.5276,2022/08/19 00:00:00+00
201,KNI,10.5458333333333,6.80416666666667,5.02916666666667,12.9166666666667,20.65,59.05,3.27083333333333,224.991666666667,0.366666666666667,80.1625,21.0583333333333,49.2362,16.5276,2022/08/20 00:00:00+00
202,KNI,3.69166666666667,2.30416666666667,3.46666666666667,4.28333333333333,9.6125,66.2875,3.11666666666667,141.654545454545,0.654166666666667,78.9125,18.5083333333333,49.2362,16.5276,2022/08/21 00:00:00+00
203,KNI,3.55833333333333,2.04166666666667,3.15,3.03333333333333,7.87083333333333,45.875,3.1875,133.572222222222,0.5625,88.3166666666667,16.2,49.2362,16.5276,2022/08/22 00:00:00+00
204,KNI,9.64583333333333,6.96666666666667,7.025,9,19.775,31.0666666666667,6.35416666666667,165.772222222222,0.454166666666667,78.8958333333333,10.5958333333333,49.2362,16.5276,2022/10/19 00:00:00+00
205,KNI,13.35,9.77083333333334,6.95833333333333,13.1875,23.8583333333333,25.3875,5.40416666666667,118.3,0.3125,75.6708333333333,7.54166666666667,49.2362,16.5276,2022/10/20 00:00:00+00
206,KNI,17.3291666666667,10.0625,5.77083333333333,16.6958333333333,25.5333333333333,39.1083333333333,8.46666666666667,119.7875,0.516666666666666,67.3583333333333,10.0916666666667,49.2362,16.5276,2022/10/21 00:00:00+00
207,KNI,24.025,19.6333333333333,8.67083333333333,16.8541666666667,30.1333333333333,8.5,6.13333333333333,272.35,0.233333333333333,90.2166666666667,8.1625,49.2362,16.5276,2022/10/22 00:00:00+00
208,KNI,15.3208333333333,13.75,7.50833333333333,14.1625,25.65,13.5458333333333,5.5875,226.829166666667,0.245833333333333,93.0416666666667,10.3375,49.2362,16.5276,2022/10/23 00:00:00+00
209,KNI,18.5375,14.7375,12.45,17.1583333333333,36.2375,10.9625,6.375,203.004166666667,0.204166666666667,92.35,13.5541666666667,49.2362,16.5276,2022/10/24 00:00:00+00
210,KNI,9.32916666666667,6.13333333333333,4.96666666666667,8.36666666666667,15.9791666666667,22.5791666666667,6.27083333333333,129.042857142857,0.354166666666667,85.0375,12.925,49.2362,16.5276,2022/10/25 00:00:00+00
211,KNI,13.2416666666667,9.8125,9.6125,13.7416666666667,28.4833333333333,9.68333333333333,5,211.4875,0.25,89.7625,10.7166666666667,49.2362,16.5276,2022/10/26 00:00:00+00
212,KNI,21.9875,17.6375,15.1916666666667,14.9208333333333,38.225,6.99166666666666,4.6375,214.491666666667,0.254166666666667,89.5333333333334,12.0208333333333,49.2362,16.5276,2022/10/27 00:00:00+00
213,KNI,12.1375,11.05,5.83333333333333,13,21.925,13.3416666666667,4.075,156.629166666667,0.241666666666667,95.4583333333333,11.1541666666667,49.2362,16.5276,2022/10/28 00:00:00+00
214,KNI,10.0583333333333,8.6375,4.29166666666667,7.47083333333334,14.0458333333333,15.9458333333333,4.65416666666667,159.3375,0.2875,93.5333333333333,12.3583333333333,49.2362,16.5276,2022/10/29 00:00:00+00
215,KNI,10.0833333333333,8.25416666666667,6.01666666666667,10.3666666666667,19.5833333333333,7.93333333333333,5.42083333333333,238.695833333333,0.270833333333333,93.6208333333334,11.8875,49.2362,16.5276,2022/10/30 00:00:00+00
216,KNI,11.0916666666667,7.65833333333333,10.3708333333333,12.7583333333333,28.6541666666667,5.925,5.4375,201.945833333333,0.266666666666667,93.825,10.7125,49.2362,16.5276,2022/10/31 00:00:00+00
217,KOH,27.7083333333333,19.8333333333333,0.5625,16.1625,16.4291666666667,99.5625,4.88333333333333,252.629166666667,0.904166666666667,32.75,12.6625,49.1888,16.5534,2022/03/23 00:00:00+00
218,KOH,36.5416666666667,23.75,0.0375,12.1291666666667,11.2375,104.479166666667,4.32083333333333,238.708333333333,1.375,34.4583333333333,12.5083333333333,49.1888,16.5534,2022/03/24 00:00:00+00
219,KOH,39.1666666666667,26.7916666666667,0.00833333333333333,12.7375,11.7458333333333,108.804166666667,3.98333333333333,243.4625,1.075,40.1666666666667,11.3791666666667,49.1888,16.5534,2022/03/25 00:00:00+00
220,KOH,35.1666666666667,22.2916666666667,0.00416666666666667,10.55,9.50416666666667,101.875,3.67916666666667,223.3625,1.5875,47.125,12.05,49.1888,16.5534,2022/03/26 00:00:00+00
221,KOH,14.9166666666667,9.25,0.025,12.0625,11.2958333333333,76.475,3.77083333333333,200.570833333333,1.15,49.125,11.6458333333333,49.1888,16.5534,2022/03/27 00:00:00+00
222,KOH,22.6666666666667,13.0833333333333,1.92916666666667,18.2333333333333,20.7,74.5166666666667,3.75416666666667,224.170833333333,1.26666666666667,48.0833333333333,12.9625,49.1888,16.5534,2022/03/28 00:00:00+00
223,KOH,28.5416666666667,18.6666666666667,0.445833333333333,14.8,14.8208333333333,82.4333333333334,3.99583333333333,203.004166666667,1.22916666666667,61.375,12.7583333333333,49.1888,16.5534,2022/03/29 00:00:00+00
224,KOH,29.5833333333333,23.0416666666667,1.14166666666667,18.9958333333333,20.1625,62.5708333333333,3.825,223.2125,1.1,76.8333333333333,9.45416666666667,49.1888,16.5534,2022/03/30 00:00:00+00
225,KOH,14.75,12.625,0.0666666666666667,15.0625,14.5666666666667,49.0666666666667,3.49583333333333,256.854166666667,2.325,92.0416666666667,4.73333333333333,49.1888,16.5534,2022/03/31 00:00:00+00
226,KOH,12.1666666666667,10.0416666666667,0.708333333333333,8.51666666666667,8.9625,54.1041666666667,3.73333333333333,214.408333333333,2.7,84.625,1.65,49.1888,16.5534,2022/01/04 00:00:00+00
227,KOH,26.625,14.3333333333333,0.0208333333333333,6.35,6.0125,70.7833333333333,3.79166666666667,203.729166666667,2.27916666666667,75.9583333333333,0.908333333333333,49.1888,16.5534,2022/02/04 00:00:00+00
228,KOH,13.2916666666667,7.20833333333333,0.0166666666666667,5.54583333333333,5.12916666666667,80.6541666666667,4.025,179.6125,2.22916666666667,53.875,1.24166666666667,49.1888,16.5534,2022/03/04 00:00:00+00
229,KOH,12.0416666666667,9.54166666666667,2.11666666666667,11.1125,13.8875,77.4333333333333,3.77916666666667,190.4375,2.34583333333333,55.5833333333333,3.70416666666667,49.1888,16.5534,2022/04/04 00:00:00+00
230,KOH,9,4.3125,0.3875,7.475,7.2125,98.23125,5.4,117.83125,0.76875,48.8125,19.475,49.1888,16.5534,2022/06/14 00:00:00+00
231,KOH,13.3333333333333,5.91666666666667,0.779166666666667,13.7125,14.0916666666667,89.1666666666667,5.57916666666667,128.954166666667,0.966666666666667,54,20.4125,49.1888,16.5534,2022/06/15 00:00:00+00
232,KOH,18.3333333333333,9,2.54583333333333,12.2904761904762,13.4333333333333,80.7708333333334,4.60454545454545,118.090909090909,1.08333333333333,77.8333333333333,19.75,49.1888,16.5534,2022/06/16 00:00:00+00
233,KOH,10.4166666666667,5.83333333333333,0.791666666666667,4.74166666666667,5.97916666666667,81.3958333333333,1.35416666666667,75.8625,0.829166666666666,64.3333333333333,19.65,49.1888,16.5534,2022/06/17 00:00:00+00
234,KOH,10.9166666666667,6.125,0.891666666666667,10.9208333333333,12.3583333333333,88.2375,1.43333333333333,95.0833333333333,1.20416666666667,56.3333333333333,22.9291666666667,49.1888,16.5534,2022/06/18 00:00:00+00
235,KOH,17.75,7.125,0.85,8.575,9.925,96.3458333333333,2.01666666666667,91.9625,1.9875,51.3333333333333,24.675,49.1888,16.5534,2022/06/19 00:00:00+00
236,KOH,16.4583333333333,9.16666666666667,0.9375,11.25,12.7333333333333,89.8875,2.7875,106.920833333333,1.1625,74.875,21.65,49.1888,16.5534,2022/06/20 00:00:00+00
237,KOH,7.25,4.04166666666667,0.708333333333333,4.73333333333333,5.85416666666667,77.8125,1.25,71.225,0.933333333333333,60.4583333333333,17.7083333333333,49.1888,16.5534,2022/06/21 00:00:00+00
238,KOH,9.625,4.91666666666667,1.05833333333333,10.7458333333333,12.4625,83.5083333333333,1.51666666666667,90.3875,0.616666666666667,53.2916666666667,20.9375,49.1888,16.5534,2022/06/22 00:00:00+00
239,KOH,12.625,6.79166666666667,0.908333333333334,13.2166666666667,14.6625,111.9625,2.70833333333333,124.466666666667,0.7,49.0416666666667,23.4,49.1888,16.5534,2022/06/23 00:00:00+00
240,KOH,17.5833333333333,8.5,0.7125,12.1083333333333,13.2666666666667,117.691666666667,1.725,111.775,1.5,53.6666666666667,23.3833333333333,49.1888,16.5534,2022/06/24 00:00:00+00
241,KOH,10.5833333333333,6.91666666666667,0.45,6.7625,7.5125,72.7875,1.3125,92.2958333333333,0.858333333333333,86.5416666666667,19.8416666666667,49.1888,16.5534,2022/06/25 00:00:00+00
242,KOH,11.875,8.16666666666667,0.541666666666667,9.94166666666667,10.8916666666667,93.275,1.29166666666667,109.025,0.5875,65.5833333333333,24.4791666666667,49.1888,16.5534,2022/06/26 00:00:00+00
243,KOH,16.1666666666667,8.83333333333333,0.779166666666666,11.1458333333333,12.4125,108.683333333333,1.26666666666667,113.691666666667,1.32083333333333,58.4583333333333,27.1291666666667,49.1888,16.5534,2022/06/27 00:00:00+00
244,KOH,11.875,4.75,0.5625,3.23125,4.16875,92.4,2.05,106.0875,1.225,49.0625,22.89375,49.1888,16.5534,2022/09/08 00:00:00+00
245,KOH,12.8333333333333,6.125,0.554166666666667,4.09583333333333,5.03333333333333,92.1,2.5875,108.595833333333,1.07916666666667,54.6666666666667,21.3833333333333,49.1888,16.5534,2022/10/08 00:00:00+00
246,KOH,11.875,4.45833333333333,0.5875,4.11666666666667,5.07916666666667,86.8875,2.37083333333333,105.9,0.933333333333333,54.6666666666667,20.35,49.1888,16.5534,2022/11/08 00:00:00+00
247,KOH,10.1666666666667,5.5,0.591666666666667,3.825,4.77083333333333,84.5791666666667,2.40833333333333,120.408333333333,0.891666666666667,58.3333333333333,21.4666666666667,49.1888,16.5534,2022/12/08 00:00:00+00
248,KOH,12.5833333333333,9.20833333333333,0.504166666666667,2.6375,3.46666666666667,93.625,2.15833333333333,148.8875,1.04583333333333,70.2083333333333,21.5708333333333,49.1888,16.5534,2022/08/13 00:00:00+00
249,KOH,13.9583333333333,10.8333333333333,0.495833333333333,2.85,3.69583333333333,81.1541666666667,1.9375,152.308333333333,0.65,80.75,21.8458333333333,49.1888,16.5534,2022/08/14 00:00:00+00
250,KOH,15.2083333333333,10.2083333333333,0.779166666666667,4.95833333333333,6.21666666666667,89.9833333333333,2.1625,167.05,0.791666666666667,69.2916666666667,23.8416666666667,49.1888,16.5534,2022/08/15 00:00:00+00
251,KOH,13.5,8.04166666666667,0.516666666666667,4.96666666666667,5.83333333333333,108.025,2.22916666666667,137.8375,0.704166666666667,60.5833333333333,24.9375,49.1888,16.5534,2022/08/16 00:00:00+00
252,KOH,18.875,9.625,0.7,7.93333333333333,9.05,125.633333333333,2.51666666666667,150.345833333333,0.6,51.3333333333333,26.7125,49.1888,16.5534,2022/08/17 00:00:00+00
253,KOH,24.25,11.7083333333333,0.65,6.80416666666667,7.84583333333333,125.9375,3.07916666666667,156.866666666667,0.933333333333333,58.4583333333333,26.6625,49.1888,16.5534,2022/08/18 00:00:00+00
254,KOH,31.0833333333333,12.2916666666667,1.075,11.0958333333333,12.7916666666667,81.1541666666667,2.375,145.079166666667,0.733333333333333,75.2083333333333,23.2083333333333,49.1888,16.5534,2022/08/19 00:00:00+00
255,KOH,13.625,8.33333333333333,0.7375,5.65416666666667,6.85833333333333,65.5125,2.00416666666667,133.879166666667,1.04166666666667,88.5416666666667,20.4958333333333,49.1888,16.5534,2022/08/20 00:00:00+00
256,KOH,4.875,2.83333333333333,0.4375,1.47083333333333,2.2,71.8333333333333,2,110.579166666667,1.74166666666667,89.4166666666667,17.4041666666667,49.1888,16.5534,2022/08/21 00:00:00+00
257,KOH,4,2.08333333333333,0.416666666666667,2.64166666666667,3.38333333333333,53.9416666666667,1.99583333333333,106.970833333333,1.4,99.0416666666667,14.8916666666667,49.1888,16.5534,2022/08/22 00:00:00+00
258,KOH,36.4166666666667,30.4166666666667,22.0583333333333,28.3208333333333,62.0958333333333,17.9708333333333,6.84166666666667,448.604166666667,0.608333333333333,88.875,2.275,49.1888,16.5534,2022/11/30 00:00:00+00
259,KOH,26.6666666666667,24.625,4.72916666666667,20.3791666666667,27.7125,17.9083333333333,7.66666666666667,287.741666666667,1.41666666666667,87.9166666666667,0.870833333333333,49.1888,16.5534,2022/01/12 00:00:00+00
260,KOH,26.7083333333333,24.9166666666667,2.75,18.95,23.2125,15.8833333333333,8.00833333333333,292.095833333333,1.45416666666667,94.4166666666667,0.0291666666666667,49.1888,16.5534,2022/02/12 00:00:00+00
261,KOH,24.7916666666667,23.7916666666667,2.49583333333333,13.1583333333333,17.1083333333333,13.8666666666667,7.0375,295.575,1.42916666666667,99.7916666666667,1.575,49.1888,16.5534,2022/03/12 00:00:00+00
262,KOH,19.8333333333333,18.6666666666667,2.09583333333333,8.52083333333333,11.8083333333333,30.3416666666667,7.225,268.816666666667,1.76666666666667,95.4583333333333,4.51666666666667,49.1888,16.5534,2022/04/12 00:00:00+00
263,KOH,17.5,16.2083333333333,3.5875,15.0666666666667,20.6375,12.7333333333333,6.51666666666666,295.475,1.325,100,3.77083333333333,49.1888,16.5534,2022/05/12 00:00:00+00
264,KOH,7.33333333333333,6.5,2.89166666666667,12.8291666666667,17.2958333333333,14.8125,5.70833333333333,287.8,1.99583333333333,99.5,1.7,49.1888,16.5534,2022/06/12 00:00:00+00
265,KOH,7.58333333333333,6.625,1.5375,11.9625,14.375,27.5916666666667,5.8625,228.725,2.65833333333333,88.375,2.38333333333333,49.1888,16.5534,2022/07/12 00:00:00+00
266,KOH,21.2083333333333,17.875,8.02083333333333,24.5541666666667,36.8958333333333,13.925,5.97916666666667,285.225,0.7375,95.5416666666667,1.62083333333333,49.1888,16.5534,2022/08/12 00:00:00+00
267,KOH,19.125,17.0833333333333,1.64583333333333,18.7625,21.3958333333333,18.9291666666667,5.875,290.9,1.25,99.9583333333333,1.47916666666667,49.1888,16.5534,2022/09/12 00:00:00+00
268,KOH,22.25,21.625,1.2375,8.86666666666667,10.8,25.7041666666667,6.56666666666667,311.825,1.8125,95.3333333333333,1.00833333333333,49.1888,16.5534,2022/10/12 00:00:00+00
269,KOH,13.0416666666667,12.5416666666667,1.05,5.68333333333333,7.35833333333333,38.4083333333333,6.9625,203.595833333333,2.55,86.1666666666667,-1.3375,49.1888,16.5534,2022/11/12 00:00:00+00
270,KOH,10.75,10.2083333333333,1.55833333333333,8.65,11.1458333333333,39.8166666666667,7.4,170.733333333333,2.05416666666667,85.5,-3.15833333333333,49.1888,16.5534,2022/12/12 00:00:00+00
271,KOM,36.1318181818182,26.6954545454545,6.75454545454545,38.95,49.2,44.6772727272727,7.12272727272727,601.031818181818,0.768181818181818,47.3409090909091,7.2,49.2177,16.5514,2022/03/23 00:00:00+00
272,KOM,40.4681818181818,29.6818181818182,2.38181818181818,28.4863636363636,31.7090909090909,54,8.36818181818182,505.704545454545,0.413636363636364,44.7590909090909,8.91363636363636,49.2177,16.5514,2022/03/24 00:00:00+00
273,KOM,44.2363636363636,32.3772727272727,2.19545454545455,23.9181818181818,27.2909090909091,61.7863636363636,6.85454545454546,536.768181818182,0.4,49.5,7.98636363636364,49.2177,16.5514,2022/03/25 00:00:00+00
274,KOM,40.0318181818182,27.6227272727273,3.12727272727273,25.8181818181818,30.55,56.7,5.52272727272727,497.159090909091,0.468181818181818,53.4090909090909,9.24545454545455,49.2177,16.5514,2022/03/26 00:00:00+00
275,KOM,14.8375,10.25,4.84166666666667,22.8166666666667,30.2625,57.2291666666667,6.04166666666667,338.720833333333,0.433333333333333,50.9833333333333,10.5958333333333,49.2177,16.5514,2022/03/27 00:00:00+00
276,KOM,26.3545454545455,15.8954545454545,8.49545454545454,33.3272727272727,46.25,34.1954545454545,6.75714285714286,430.922727272727,0.618181818181818,58.2136363636364,9.8,49.2177,16.5514,2022/03/28 00:00:00+00
277,KOM,31.5636363636364,22.1818181818182,5.59545454545455,22.5681818181818,31.0863636363636,42.0545454545455,9.78636363636364,349.918181818182,0.436363636363636,69.7136363636363,10.6045454545455,49.2177,16.5514,2022/03/29 00:00:00+00
278,KOM,28.1416666666667,22.2416666666667,4.40833333333333,24.7666666666667,31.55,41.8541666666667,8.71666666666667,360.7125,0.375,75.8708333333333,9.75416666666667,49.2177,16.5514,2022/03/30 00:00:00+00
